ちょきんきょく	【貯金局】旧郵政省の内局の一。郵便為替郵便貯金郵便振替、年金恩給の支給、各官庁の歳入出金の受け入れ支払いなどに関する	名詞
さんせい	【散聖】世俗を捨て仏門に入った人を敬っていう語。特に、布袋(ほてい)尚をさす場合がある。	名詞
ちょう	【帳】音］チョウ（チャウ）（呉）　訓］とばり学習漢字］3年　１長い垂れ幕。とばり。「帳台／開帳几帳錦	名詞
かけぶすま	【掛け衾】掛け布団。《季冬》	名詞
こうけっせい	【抗血清】動物の体内に病原菌や毒素などの抗原を注射し、血液中に抗体を作らせてから採取した血清。治療や免疫の実験に用いる。	名詞
さくらうぐい	【桜】桜の花が咲くころにとれるウグイ。腹部が赤い婚姻色を帯びるところからいう。《季春》「散りうかぶ―の日(ひより)か	名詞
おおいちざ	【大一座】１多人数の興行の一団。２多人数の集まり。特に、遊里宴会などでの多人数の客。「毎晩のように忘年会の―があって	名詞
ふせぎて	【防ぎ手】相手の攻撃を防ぐ側。また、その人や、その軍勢。	名詞
あしのや	【葦の屋】「葦の丸屋(まろや)」に同じ。「―の灘(なだ)の塩焼きいとまなみつげの小櫛(をぐし)も挿さず来にけり」〈伊勢八七〉	名詞
やけだされる	【焼け出される】家を焼かれ、住む所がなくなる。「大火で―れる」	名詞
ごもんめぎん	【五匁銀】江戸幕府が、明2安永元年（176572）の間に発行した長方形の銀貨。「銀五匁」の極印がある。明五匁銀。	名詞
うるしざいく	【漆細工】器物に漆を塗って細工をすること。また、その製品。	名詞
どうし	【同旨】趣旨が同じであること。	名詞
すばしら	【須柱】築地(ついじ)の外面に一間(いっけん)ごとに露出している柱。	名詞
ぼうけいいんぞく	【傍系姻族】自分の配偶者の傍系血族および自分の傍系血族の配偶者。	名詞
けん	【鍵】ピアノオルガンタイプライターなどの、指先で押したりたたいたりする部分。キー。	名詞
じょうえんかほうふん	【上円下方墳】方形の上に円形を重ねた墳丘をもつ古墳。7世紀後半に発達。天智天皇陵がその例。	名詞
しんしゅう	【神州／神洲】１神国。日本で自国を誇っていう。２中国で、自国の美称。	名詞
ふみたおす	【踏（み）倒す】１踏みつけて倒す。「障子を―す」２代金や借金などを支払わないままですます。「家賃を―す」	名詞
けり	【来り】動ラ変］《動詞「く（来）」の連用形に「あり」の付いた「きあり」の音変化》来ている。「玉梓(たまづさ)の使の―れ	名詞
だいし	【大史】律令制で、神祇官太政官(だいじょうかん)の主典(さかん)のうち、少史の上に位するもの。	名詞
えいり	【栄利】名誉と利益。	名詞
のがす	【逃す／遁す】１にげさせる。にがす。「捕虜を―す」２つかみそこなう。失する。逸する。「機会を―す」	名詞
とねうんが	【利根運河】千葉県北西部にある、利根川と江戸川とを結ぶ運河。北方の野田市関宿を回る水運の近道として、明治23年（1890）開通	名詞
へんどうひ	【変動費】一定の生産能力のもとで、操業度の変動に応じて一定期間における総額が増減する原価要素。直接材料費超過勤務手当燃料	名詞
しんじょうもの	【進上物】進上する品物。進物(しんもつ)。	名詞
ふみよみびと	【書読み人】「書(ふみ)読み」に同じ。「如(も)し汝(いまし)に勝れる―、亦有りや」〈応神紀〉	名詞
さいなんよけ	【災難除け】災難を避けること。また、そのためのお札や祈祷(きとう)など。	名詞
なかなかに	【中中に】１中途半端に。なまじっか。「―君に恋ひずは比良の浦の海人(あま)ならましを玉藻刈りつつ」〈万二七四三〉	名詞
とりこめる	【取り籠める】］　とりこむ　１中に押しこめる。とじこめる。「人質を一室に―める」２とりかこむ。	名詞
まめざくら	【豆桜】バラ科の落葉小高木。本州中部地方の山地に自生。葉は卵形で、縁に切れ込みがある。春、葉より先に淡紅色の小さい花が開き	名詞
ぎょうせいきかん	【行政機関】国の行政事務を行う国家機関。立法機関司法機関に対するもの。また、地方公共団体の行政事務を行う機関を含めていうこと	名詞
けったん	【血痰】血のまじっている痰。	名詞
ぎょうが	【仰臥】あおむけに寝ること。「ベッドに―する」⇔伏臥(ふくが)。	名詞
がいはく	【該博】名・物事に広く通じていること。学識の広いこと。また、そのさま。「―な知識」[派生]がいはくさ	名詞
うすぐもり	【薄曇り】空がほぼ全体的に薄く雲に覆われていること。また、そのような天気。気象用語としては、雲量が9以上で、巻雲巻層雲巻	名詞
わっち	【私】代］《「わたし」の音変化》一人称の人代名詞。職人や遊女などが用いた語。「―には頭(てん)から解りませぬ」〈露伴・	名詞
かんけいもうそう	【関係妄想】自分に無関係な周囲の人々の会話や動作などを、自分に関係づける妄想。	名詞
もめんわた	【木綿綿】綿花を精製して一定の厚みにのばしたもの。布団や衣類などの中に入れる。わた。《季冬》	名詞
とうきょうラウンド	【東京ラウンド】昭年（73）9月から始まった関税および貿易に関する一般協定（）における多国間の多角的貿易交渉。貿	名詞
かたこびん	【片小鬢】片方の小鬢。近世、遊郭の制裁として男の片小鬢を剃り落とす風習があった。	名詞
てんがんざい	【点眼剤】目の結膜嚢(けつまくのう)に注ぎ入れて用いる薬剤。点眼薬。目薬。	名詞
